"kingdom" "phylum" "class" "order" "family" "genus" "binomial" "statut" "category" "code" "name" "stressCode" "stressName" "scope" "severity" "timing" "threat"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Myosorex" "Myosorex eisentrauti" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Myosorex" "Myosorex eisentrauti" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Myosorex" "Myosorex eisentrauti" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Suncus" "Suncus hosei" "endemic" "DD" "7.1.3" "Trend Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Suncus" "Suncus hosei" "endemic" "DD" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Suncus" "Suncus hosei" "endemic" "DD" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Suncus" "Suncus hosei" "endemic" "DD" "2.2.2" "Agro-industry plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura hispida" "endemic" "VU" "10.2" "Earthquakes/tsunamis" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Geological events"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura hispida" "endemic" "VU" "11.4" "Storms & flooding" "1.2" "Ecosystem degradation" "" "" "Future" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura baluensis" "endemic" "LC" "11.1" "Habitat shifting & alteration" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Future" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura tenuis" "endemic" "DD" "7.1.3" "Trend Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura tenuis" "endemic" "DD" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura tenuis" "endemic" "DD" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura tenuis" "endemic" "DD" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura vosmaeri" "endemic" "DD" "3.2" "Mining & quarrying" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura vosmaeri" "endemic" "DD" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura vosmaeri" "endemic" "DD" "2.2.2" "Agro-industry plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura vosmaeri" "endemic" "DD" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura vosmaeri" "endemic" "DD" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura maxi" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura maxi" "endemic" "LC" "2.2.1" "Small-holder plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura maxi" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura maxi" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nicobarica" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nicobarica" "endemic" "CR" "10.2" "Earthquakes/tsunamis" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Geological events"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nicobarica" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nicobarica" "endemic" "CR" "11.4" "Storms & flooding" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nicobarica" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura orii" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura orii" "endemic" "EN" "4.1" "Roads & railroads" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Transportation and service corridors"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura orii" "endemic" "EN" "2.1.4" "Scale Unknown/Unrecorded" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura orii" "endemic" "EN" "8.1.2" "Named species" "2.1" "Species mortality" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura grandis" "endemic" "DD" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura grandis" "endemic" "DD" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura grandis" "endemic" "DD" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura zimmermanni" "endemic" "EN" "8.1.2" "Named species" "2.3.2" "Competition" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura zimmermanni" "endemic" "EN" "11.1" "Habitat shifting & alteration" "" "" "Majority (50-90%)" "Unknown" "Ongoing" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura canariensis" "endemic" "EN" "1.3" "Tourism & recreation areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura canariensis" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura canariensis" "endemic" "EN" "8.1.2" "Named species" "2.1" "Species mortality" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura sicula" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura miya" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura miya" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura miya" "endemic" "EN" "7.1.3" "Trend Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura trichura" "endemic" "CR" "4.1" "Roads & railroads" "2.1" "Species mortality" "Minority (<50%)" "Negligible declines" "Ongoing" "Transportation and service corridors"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura trichura" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Minority (<50%)" "Negligible declines" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura trichura" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Minority (<50%)" "Negligible declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura trichura" "endemic" "CR" "8.2.1" "Unspecified species" "2.1" "Species mortality" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura trichura" "endemic" "CR" "8.1.2" "Named species" "2.1" "Species mortality" "Majority (50-90%)" "Unknown" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura trichura" "endemic" "CR" "8.1.2" "Named species" "2.1" "Species mortality" "Whole (>90%)" "Unknown" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura dsinezumi" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura watasei" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura paradoxura" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura paradoxura" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura paradoxura" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura jenkinsi" "endemic" "CR" "10.2" "Earthquakes/tsunamis" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Geological events"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura jenkinsi" "endemic" "CR" "11.4" "Storms & flooding" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura jenkinsi" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura jenkinsi" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura jenkinsi" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nigripes" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nigripes" "endemic" "LC" "7.1.3" "Trend Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nigripes" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura nigripes" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura beatus" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura beatus" "endemic" "LC" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura beatus" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura negrina" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura negrina" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura negrina" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura negrina" "endemic" "EN" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura negrina" "endemic" "EN" "1.2" "Commercial & industrial areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura mindorus" "endemic" "DD" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura grayi" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura grayi" "endemic" "LC" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura grayi" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura grayi" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura palawanensis" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura palawanensis" "endemic" "LC" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura palawanensis" "endemic" "LC" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura palawanensis" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura foetida" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura beccarii" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura beccarii" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura beccarii" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura lepidura" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura orientalis" "endemic" "LC" "11.1" "Habitat shifting & alteration" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Future" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura brunnea" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura thomensis" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura thomensis" "endemic" "EN" "5.3.3" "Unintentional effects: (subsistence/small scale) [harvest]" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura thomensis" "endemic" "EN" "8.1.1" "Unspecified species" "2.1" "Species mortality" "Minority (<50%)" "Unknown" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura hutanis" "endemic" "LC" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura hutanis" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura hutanis" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura hutanis" "endemic" "LC" "2.2.2" "Agro-industry plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura hutanis" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura andamanensis" "endemic" "CR" "11.4" "Storms & flooding" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura andamanensis" "endemic" "CR" "10.2" "Earthquakes/tsunamis" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Geological events"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura andamanensis" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura andamanensis" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "EULIPOTYPHLA" "SORICIDAE" "Crocidura" "Crocidura levicula" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
