"ULM_ID" "REGION" "COUNTRYISO" "COUNTRY" "ARCHIP" "ISLAND" "LONG" "LAT" "Area"
60954 "Japan" "JPN" "Japan" "Japan" "Amami-oshima" 129.426562 28.311807 722.95
61055 "Japan" "JPN" "Japan" "Japan" "Takara-jima" 129.207673 29.146641 7.41
61120 "Japan" "JPN" "Japan" "Japan" "Akuseki-shima" 129.602299 29.459413 8.01
61175 "Japan" "JPN" "Japan" "Japan" "Suwanose-jima" 129.712841 29.641179 29.82
61182 "Japan" "JPN" "Japan" "Japan" "Taira-shima" 129.533032 29.687286 2.54
61244 "Japan" "JPN" "Japan" "Japan" "Nakano-shima" 129.871098 29.848849 35.69
61314 "Japan" "JPN" "Japan" "Japan" "Kuchino-shima" 129.922578 29.972314 14.33
61466 "Japan" "JPN" "Japan" "Japan" "Yaku-shima" 130.522252 30.339135 508.04
61473 "Japan" "JPN" "Japan" "Japan" "Kuchinoerabu-jima" 130.209712 30.455885 37.14
61593 "Japan" "JPN" "Japan" "Japan" "Tanega-shima" 130.975089 30.580814 449
61611 "Japan" "JPN" "Japan" "Japan" NA 131.02823 31.369726 2.21
61632 "Japan" "JPN" "Japan" "Japan" NA 130.52611 31.494758 2.62
61650 "Japan" "JPN" "Japan" "Japan" "Shimokoshiki-jima" 129.720072 31.688628 67.56
61732 "Japan" "JPN" "Japan" "Japan" "Amakusa-shimoshima" 130.163456 32.402414 817.42
61734 "Japan" "JPN" "Japan" "Japan" "Kaba-shima" 129.781733 32.559895 2.38
61744 "Japan" "JPN" "Japan" "Japan" NA 131.697397 32.586874 1.35
61751 "Japan" "JPN" "Japan" "Japan" "Tobase-jima" 130.494628 32.59608 7.5
61789 "Japan" "JPN" "Japan" "Japan" "Maki-shima" 129.975181 32.754139 1.95
61800 "Japan" "JPN" "Japan" "Japan" "Fukue-jima" 128.745266 32.683948 333.14
61840 "Japan" "JPN" "Japan" "Japan" "O-shima" 132.695879 32.914729 1.11
61876 "Japan" "JPN" "Japan" "Japan" "Onyu-jima" 131.926778 32.998277 6.06
61924 "Japan" "JPN" "Japan" "Japan" "Nakadori-shima" 129.083867 32.964519 173.54
61960 "Japan" "JPN" "Japan" "Japan" NA 132.403197 33.195665 3.22
62045 "Japan" "JPN" "Japan" "Japan" "Hirado-shima" 129.465011 33.284708 168.13
62048 "Japan" "JPN" "Japan" "Japan" "Fuku-shima" 129.825253 33.38138 17.79
62159 "Japan" "JPN" "Japan" "Japan" "Kokatsu-shima" 134.656663 33.861333 1.27
62197 "Japan" "JPN" "Japan" "Japan" NA 130.813848 33.939872 7.18
62207 "Japan" "JPN" "Japan" "Japan" "Yashiro-jima" 132.278727 33.913849 129.9
62209 "Japan" "JPN" "Japan" "Japan" "Futatsuko-jima" 130.867657 32.64945 36934.92
62255 "Japan" "JPN" "Japan" "Japan" "Muko-shima" 131.579005 34.00498 8.14
62273 "Japan" "JPN" "Japan" "Japan" NA 131.764694 34.041361 1.83
62286 "Japan" "JPN" "Japan" "Japan" NA 134.598821 34.059942 1.32
62316 "Japan" "JPN" "Japan" "Japan" "Miyake-jima" 139.521121 34.084866 56.64
62342 "Japan" "JPN" "Japan" "Japan" "Hime-kojima" 132.230048 34.150271 7.46
62383 "Japan" "JPN" "Japan" "Japan" "O-shima" 133.052626 34.155583 42.72
62459 "Japan" "JPN" "Japan" "Japan" "Kozu-shima" 139.147638 34.214633 18.74
62471 "Japan" "JPN" "Japan" "Japan" "Okino-shima" 130.105141 34.24459 1.18
62477 "Japan" "JPN" "Japan" "Japan" "Shimada-shima" 134.612355 34.220003 17.11
62521 "Japan" "JPN" "Japan" "Japan" NA 132.801558 34.275185 1.8
62561 "Japan" "JPN" "Japan" "Japan" "O-shima" 136.821367 34.291454 1.62
62582 "Japan" "JPN" "Japan" "Japan" "Itsuku-shima" 132.306351 34.271061 30.78
62628 "Japan" "JPN" "Japan" "Japan" "Shikine-jima" 139.21115 34.325627 4.29
62709 "Japan" "JPN" "Japan" "Japan" "Iwashi-jima" 133.163202 34.38138 2.48
62712 "Japan" "JPN" "Japan" "Japan" NA 132.447309 34.371527 2.19
62729 "Japan" "JPN" "Japan" "Japan" "Shikoku" 133.465979 33.662249 18313.93
62750 "Japan" "JPN" "Japan" "Japan" "Mukai-shima" 133.202732 34.384355 22.63
62795 "Japan" "JPN" "Japan" "Japan" "Nii-jima" 139.26642 34.377163 23.11
62811 "Japan" "JPN" "Japan" "Japan" "Omi-shima" 131.209823 34.418771 15.32
62905 "Japan" "JPN" "Japan" "Japan" "Te-shima" 134.074301 34.480763 14.5
62944 "Japan" "JPN" "Japan" "Japan" "To-shima" 139.279106 34.522303 4.23
62983 "Japan" "JPN" "Japan" "Japan" "Shodo-shima" 134.270328 34.499653 155.06
63060 "Japan" "JPN" "Japan" "Japan" "Awaji-shima" 134.838277 34.362961 595.56
63173 "Japan" "JPN" "Japan" "Japan" NA 134.232318 34.674306 1.83
63251 "Japan" "JPN" "Japan" "Japan" "Ko-jima" 134.25876 34.699175 2.16
63253 "Japan" "JPN" "Japan" "Japan" "Okino-shima" 129.326482 34.408713 729.4
63285 "Japan" "JPN" "Japan" "Japan" NA 135.298542 34.710737 1.41
63309 "Japan" "JPN" "Japan" "Japan" "Kakui-jima" 134.307608 34.71596 10.51
63444 "Japan" "JPN" "Japan" "Japan" NA 137.315519 34.788374 1.89
63447 "Japan" "JPN" "Japan" "Japan" "Mi-shima" 131.143004 34.774848 8.21
63449 "Japan" "JPN" "Japan" "Japan" "O-shima" 139.398777 34.737398 91.79
63695 "Japan" "JPN" "Japan" "Japan" NA 136.661792 34.984028 4.13
63881 "Japan" "JPN" "Japan" "Japan" "Daikon-shima" 133.174603 35.498695 9.66
63883 "Japan" "JPN" "Japan" "Japan" NA 139.775016 35.522748 4.42
63892 "Japan" "JPN" "Japan" "Japan" NA 139.76461 35.571021 1.15
63907 "Japan" "JPN" "Japan" "Japan" NA 139.762916 35.593022 8.89
63918 "Japan" "JPN" "Japan" "Japan" NA 139.779963 35.618291 3.38
63922 "Japan" "JPN" "Japan" "Japan" NA 139.813193 35.647062 1.51
63928 "Japan" "JPN" "Japan" "Japan" "Tsuki-shima" 139.778842 35.657493 2.72
63930 "Japan" "JPN" "Japan" "Japan" NA 139.969208 35.675361 1.55
63981 "Japan" "JPN" "Japan" "Japan" "Chiburi-shima" 133.031037 36.014886 13.29
63993 "Japan" "JPN" "Japan" "Japan" "Matsu-shima" 133.163081 36.107095 1.18
63994 "Japan" "JPN" "Japan" "Japan" "Nakano-shima" 133.098224 36.083692 33.44
64000 "Japan" "JPN" "Japan" "Japan" "Nishino-shima" 133.015719 36.096525 58.01
64058 "Japan" "JPN" "Japan" "Japan" "Dogo" 133.279261 36.251121 243.96
64237 "Japan" "JPN" "Japan" "Japan" "Nakano-shima" 136.982916 37.130275 48.15
64454 "Japan" "JPN" "Japan" "Japan" "Kinkazan-to" 141.568819 38.292899 10.3
64462 "Japan" "JPN" "Japan" "Japan" "Sadoga-shima" 138.390158 38.044467 857.66
64495 "Japan" "JPN" "Japan" "Japan" "Awa-shima" 139.24028 38.462667 9.77
64825 "Japan" "JPN" "Japan" "Japan" NA 140.001284 40.002863 157.12
64857 "Japan" "JPN" "Japan" "Japan" "Honshu" 137.977928 36.652266 227522.73
64869 "Japan" "JPN" "Japan" "Japan" "Okushiri-to" 139.473362 42.155913 145.91
64873 "Japan" "JPN" "Japan" "Japan" "Hokkaido" 142.562424 43.381279 77616.7
64875 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Sepenbak Island" 152.327342 -3.803518 7049.72
64885 "Papua New Guinea" "IDNPN" "Indonesia; Papua New Guinea" "Malay Archipelago" "New Guinea" 140.948501 -5.338301 773633.97
64906 "Sundaland" "IDNMY" "Indonesia; Malaysia" "Malay Archipelago" "Borneo" 114.206749 0.860111 725098.05
64967 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Buru" 126.635913 -3.427877 8532.72
64978 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Freterenusu" 133.776481 -3.078512 12.79
64989 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 116.17718 -3.046951 3.35
64993 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Lihir Island" 152.598744 -3.120609 201.93
64998 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Mali Island" 152.683438 -3.032403 1.96
65016 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Padopado" 122.339609 -3.013117 7.63
65020 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 116.102928 -2.987468 1.07
65023 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Mait Island" 150.730678 -2.991921 2.56
65026 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 116.154083 -3.003934 15.84
65053 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Masahet Island" 152.657643 -2.951062 8.88
65057 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 107.521873 -2.942241 2.44
65060 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pua" 127.901496 -2.941473 9.13
65065 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Kasuari" 127.898261 -2.922703 2.03
65068 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Boano" 127.922454 -2.982165 128.44
65072 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Dyaul Island" 150.877453 -2.950026 113.21
65075 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 116.168458 -2.928542 18.09
65125 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pagai Selatan" 100.328594 -3.028067 875.51
65132 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Campedak" 129.460712 -3.201377 17409.01
65134 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Mahur Island" 152.657421 -2.782536 8.77
65160 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Baudisson Island" 150.66852 -2.730408 23.46
65161 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Mabua Island" 151.984181 -2.846287 236.58
65181 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Manne Island" 150.708873 -2.699984 16.52
65184 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Nonowaul Island" 150.634988 -2.678814 1.03
65188 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Lisseno Number 2 Island" 150.734619 -2.678116 1.35
65202 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Selapiu Island" 150.570006 -2.690314 26.14
65207 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Enang Island" 150.473698 -2.668395 3.62
65209 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Tungelo Island" 150.449121 -2.663566 3.74
65210 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Kabotteron Island" 150.683585 -2.659289 1.84
65218 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Wadei Island" 150.63857 -2.657934 4.09
65227 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Globig Island" 150.724007 -2.647575 1.94
65235 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Nuselawa Island" 150.492113 -2.650711 3.72
65254 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Lemus Island" 150.630734 -2.627787 1.14
65255 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Nubils Island" 150.534109 -2.627708 1.96
65275 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Bangatang Island" 150.594777 -2.632503 14.26
65280 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Tagalop Island" 150.570751 -2.620464 4.61
65287 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.514872 -2.617791 10.52
65288 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Simberi Island" 151.985086 -2.630709 56.66
65292 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.395684 -2.621274 11.21
65293 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Patio Island" 150.538696 -2.595643 6.17
65296 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Nusalik Island" 150.778904 -2.575522 1.49
65297 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Anelaua Island" 150.485483 -2.574929 2.97
65304 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.412765 -2.595961 25.57
65315 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.744114 -2.602938 77.96
65323 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Belitung" 107.907084 -2.886896 4617.54
65325 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.539188 -2.561586 49.07
65326 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.78558 -2.561308 37.27
65329 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.484332 -2.580546 55.72
65330 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pagai Utara" 100.079461 -2.697147 612.84
65332 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.721243 -2.527623 31.37
65335 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.842202 -2.496 1.18
65336 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Amutu Kecil" 133.650707 -2.516678 25.83
65341 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sombroko" 134.304101 -2.489225 1.13
65343 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Kawulikiau Island" 150.520307 -2.520736 20.56
65346 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Bingbingseng Island" 150.485534 -2.46913 2.56
65369 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Tsoi-Boto Island" 150.458735 -2.446433 5.42
65379 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Tsoi-Lik Island" 150.421503 -2.419702 1.76
65381 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Asap" 133.340109 -2.452032 27.01
65383 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.792609 -2.443553 77.9
65394 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.908921 -2.430667 94.18
65407 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "New Hanover" 150.233483 -2.53034 1221.32
65410 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Payung" 104.921121 -2.375083 5.03
65415 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Lou Island" 147.341662 -2.386528 53.13
65418 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Nemto Island" 150.308442 -2.34814 1.79
65422 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Modan" 133.924824 -2.361496 62.88
65454 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Rambutyo Island" 147.804858 -2.310163 99.63
65464 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Nusa Wammer" 133.93195 -2.292591 73.15
65473 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.606048 -2.22772 3.44
65517 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.719617 -2.204605 26.42
65598 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 116.448624 -2.157306 91.96
65605 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.891747 -2.120575 11.68
65609 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 132.125396 -2.110769 1.88
65612 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.855571 -2.11927 15.46
65617 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 133.918476 -2.104774 1.76
65655 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 137.215898 -2.06647 2.55
65700 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sipura" 99.669738 -2.199665 605.41
65726 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Purupi" 134.154048 -2.028509 3.74
65762 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sanana" 125.955756 -2.211293 537.58
65763 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Los Negros Island" 147.389786 -2.045539 55.65
65792 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 132.07612 -1.980958 17.11
65794 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Pityilu Island" 147.22505 -1.961133 2.38
65798 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Manus Island" 146.912301 -2.088798 1855.71
65844 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Pengia" 121.4386 -1.932159 2.48
65853 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Ponam Island" 146.884956 -1.913089 1.11
65865 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Gimpa" 121.370049 -1.909197 1.65
65880 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Saweru" 136.285258 -1.911634 20.13
65891 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 137.202746 -1.907329 48
65902 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Alanggantang" 104.570352 -1.932065 158.41
65907 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 131.953057 -1.883737 30.7
65910 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Tokobae" 121.3894 -1.849496 9
65933 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 105.810545 -1.800859 1.59
65936 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 137.303241 -1.809053 10.26
65945 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Mangole" 125.776664 -1.859624 1217.56
65977 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Keiari" 135.802634 -1.746035 1.16
65984 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Rumberpon" 134.184508 -1.8391 102.79
65997 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Wuvulu Island" 142.850367 -1.737918 15.13
66026 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 132.06792 -1.70725 1.48
66028 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 137.328005 -1.765931 148.99
66051 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Misool" 130.131232 -1.878304 2105.25
66067 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Sanilu" 149.926493 -1.667409 11.36
66082 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Taliabu" 124.748042 -1.816952 2930.45
66087 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Emirau Island" 149.975686 -1.663443 24.56
66098 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sorenarwa" 136.204587 -1.752036 2294.14
66116 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 137.986601 -1.589906 4.38
66118 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 138.004147 -1.59308 8.4
66121 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Emananus Island" 149.582555 -1.575441 4.75
66122 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" NA 128.092411 -1.568761 2.43
66130 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Eloaue Island" 149.637275 -1.571848 8.54
66138 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Karimata" 108.892022 -1.60801 187.14
66143 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Boliu Island" 149.648554 -1.538703 1.16
66144 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Toulan" 123.473442 -1.54294 2.25
66169 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Luf Island" 145.066932 -1.529826 6.78
66171 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Bangka" 105.987384 -2.253076 11558.83
66192 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Malamala" 127.391728 -1.504354 10.07
66200 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Banggai" 123.539174 -1.624445 273.57
66265 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Liot Island" 144.512731 -1.407354 1.43
66276 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Mal Island" 144.18618 -1.405333 2.72
66289 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Obilatu" 127.341816 -1.40677 65.91
66299 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 130.9468 -1.357059 1.31
66301 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 131.321863 -1.386989 40.19
66317 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Obi" 127.739238 -1.561055 2471.57
66333 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Mussau Island" 149.619462 -1.430651 342.84
66418 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Owi" 136.208505 -1.242153 8.89
66473 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 131.049577 -1.201367 3.81
66478 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Cubadak" 100.388588 -1.210458 7.42
66486 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Panebangan" 109.245008 -1.215239 22.86
66493 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Bisa" 127.581801 -1.234445 174.9
66522 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Peling" 123.140681 -1.374962 2346.25
66531 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Kofiau" 129.849201 -1.190005 148.28
66547 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Analtin Island" 144.414006 -1.149591 3.28
66609 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 131.240619 -1.074343 2.48
66637 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 134.936584 -1.035961 1.59
66646 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 134.946915 -1.025498 2.72
66692 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Numfoor" 134.884813 -1.034718 329.46
66693 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Rani" 135.500897 -0.954607 3.43
66696 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 131.254279 -0.937112 2.6
66704 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Siberut" 98.928164 -1.375106 3835.83
66710 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Salawati" 130.88437 -1.100798 1664.53
66725 "East Melanesian Islands" "PNG" "Papua New Guinea" "Bismarck Archipelago" "Suf Island" 145.555781 -0.883517 3
66731 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Muarajawa" 117.259247 -0.869947 3.17
66733 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Muaraulu" 117.375618 -0.870784 11.59
66755 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.478915 -0.827807 4.88
66773 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Prangatan" 117.343042 -0.852635 49.98
66782 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.289751 -0.776423 1.87
66790 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Batanta" 130.65681 -0.848451 454.65
66792 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.51302 -0.762514 1.97
66794 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.465606 -0.769533 13.93
66798 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 109.60453 -0.762672 22.98
66804 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 109.565736 -0.727923 5.05
66805 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 109.59209 -0.728674 6.78
66808 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Nubi" 117.512231 -0.702792 2.06
66811 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.415021 -0.732715 27.1
66822 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.311934 -0.765988 53.32
66827 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 109.484851 -0.70655 50.86
66829 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pemankaran" 117.514206 -0.746238 146.16
66831 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Padangtikar" 109.470257 -0.831151 998.14
66838 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 109.373514 -0.664725 10.22
66839 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Kayu Mojara" 117.502435 -0.677074 20.22
66862 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.486387 -0.643492 15.71
66865 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Periling" 109.512115 -0.664146 79.35
66869 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Biak" 135.883432 -0.925871 2524.01
66873 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Panjang" 109.4023 -0.649767 34.23
66875 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pemarung" 117.376766 -0.754782 181.82
66884 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Obit" 127.370747 -0.635904 41.06
66887 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 109.29326 -0.602501 3.15
66888 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" NA 127.387808 -0.599396 1.48
66905 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Mansuar" 130.604759 -0.589122 14.8
66918 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.424639 -0.616605 219.21
66942 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Bambu" 121.868009 -0.52308 1.65
66959 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.563455 -0.501478 2.09
66965 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Herberg" 127.285602 -0.50409 7.51
67022 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Bungin" 121.800097 -0.423232 1.09
